sensor_id,machine_id,timestamp,temperature_c,vibration_mm_s,pressure_psi,rpm,power_kw
S008739,M017,2025-01-17 08:00:00,63.25,2.574,94.19,2769.8,40.99
S008740,M017,2025-01-17 12:00:00,67.54,2.772,98.97,2744.3,32.17
S008741,M017,2025-01-17 16:00:00,65.67,2.076,94.97,2746.3,33.24
S008742,M017,2025-01-17 20:00:00,65.39,2.212,96.32,2810.4,39.95
S008743,M017,2025-01-18 00:00:00,64.45,1.942,91.79,2742.6,31.29
S008744,M017,2025-01-18 04:00:00,64.63,2.347,97.66,2761.5,25.18
S008745,M017,2025-01-18 08:00:00,65.74,2.195,97.85,2749.2,35.75
S008746,M017,2025-01-18 12:00:00,64.27,2.417,96.0,2721.1,25.8
S008747,M017,2025-01-18 16:00:00,64.42,2.559,97.36,2736.8,41.31
S008748,M017,2025-01-18 20:00:00,63.45,2.413,96.42,2702.0,31.24
S008749,M017,2025-01-19 00:00:00,64.25,2.217,94.51,2687.8,12.1
S008750,M017,2025-01-19 04:00:00,64.9,2.264,96.21,2804.7,43.44
S008751,M017,2025-01-19 08:00:00,63.82,2.152,96.0,2786.6,20.97
S008752,M017,2025-01-19 12:00:00,62.6,1.926,95.49,2747.9,19.92
S008753,M017,2025-01-19 16:00:00,68.61,1.92,95.72,2732.4,39.1
S008754,M017,2025-01-19 20:00:00,65.04,2.33,99.96,2793.0,23.84
S008755,M017,2025-01-20 00:00:00,68.49,2.533,97.98,2781.2,27.87
S008756,M017,2025-01-20 04:00:00,64.61,2.718,94.25,2732.7,28.55
S008757,M017,2025-01-20 08:00:00,64.94,2.353,95.19,2768.0,12.31
S008758,M017,2025-01-20 12:00:00,63.83,2.539,96.82,2749.6,22.22
S008759,M017,2025-01-20 16:00:00,63.57,2.067,95.8,2745.0,10.43
S008760,M017,2025-01-20 20:00:00,66.28,2.411,97.34,2706.1,18.64
S008761,M017,2025-01-21 00:00:00,64.27,2.606,98.33,2749.3,11.35
S008762,M017,2025-01-21 04:00:00,65.53,1.647,93.06,2722.0,38.92
S008763,M017,2025-01-21 08:00:00,63.85,2.309,93.98,2723.6,35.14
S008764,M017,2025-01-21 12:00:00,65.07,2.168,94.67,2796.6,48.89
S008765,M017,2025-01-21 16:00:00,65.53,2.319,98.44,2796.1,12.19
S008766,M017,2025-01-21 20:00:00,65.64,1.897,99.17,2751.7,33.51
S008767,M017,2025-01-22 00:00:00,67.53,2.245,98.47,2751.0,46.22
S008768,M017,2025-01-22 04:00:00,66.95,2.692,98.63,2773.9,39.09
S008769,M017,2025-01-22 08:00:00,67.1,2.412,97.06,2736.5,22.42
S008770,M017,2025-01-22 12:00:00,64.63,2.244,92.69,2805.3,34.24
S008771,M017,2025-01-22 16:00:00,65.99,2.142,93.85,2761.4,25.96
S008772,M017,2025-01-22 20:00:00,66.52,2.521,97.25,2747.0,15.27
S008773,M017,2025-01-23 00:00:00,68.6,2.244,96.54,2751.0,27.69
S008774,M017,2025-01-23 04:00:00,65.1,2.453,95.8,2735.0,22.72
S008775,M017,2025-01-23 08:00:00,65.19,2.139,95.93,2776.8,35.93
S008776,M017,2025-01-23 12:00:00,64.82,2.278,97.97,2724.5,36.26
S008777,M017,2025-01-23 16:00:00,64.52,2.571,97.78,2790.8,23.14
S008778,M017,2025-01-23 20:00:00,66.72,1.825,97.64,2754.9,39.57
S008779,M017,2025-01-24 00:00:00,67.49,2.169,100.0,2731.9,41.21
S008780,M017,2025-01-24 04:00:00,65.81,2.435,95.32,2709.7,27.16
S008781,M017,2025-01-24 08:00:00,66.59,2.501,93.69,2738.5,36.9
S008782,M017,2025-01-24 12:00:00,65.7,2.224,96.97,2796.2,24.37
S008783,M017,2025-01-24 16:00:00,66.0,2.116,95.52,2722.5,46.78
S008784,M017,2025-01-24 20:00:00,66.84,2.294,95.29,2785.1,18.72
S008785,M017,2025-01-25 00:00:00,66.85,2.049,94.84,2764.6,37.75
S008786,M017,2025-01-25 04:00:00,65.05,2.26,97.63,2739.7,49.44
S008787,M017,2025-01-25 08:00:00,66.27,1.983,94.98,2763.7,37.46
S008788,M017,2025-01-25 12:00:00,64.0,2.183,96.53,2781.3,21.88
S008789,M017,2025-01-25 16:00:00,62.73,1.944,97.3,2753.8,29.03
S008790,M017,2025-01-25 20:00:00,66.84,2.106,97.05,2787.3,44.7
S008791,M017,2025-01-26 00:00:00,66.78,2.297,94.24,2750.8,10.2
S008792,M017,2025-01-26 04:00:00,67.08,2.635,97.46,2733.8,44.71
S008793,M017,2025-01-26 08:00:00,67.93,2.301,96.31,2772.6,34.74
S008794,M017,2025-01-26 12:00:00,65.63,2.29,92.82,2726.7,35.19
S008795,M017,2025-01-26 16:00:00,66.15,2.201,95.9,2768.6,24.33
S008796,M017,2025-01-26 20:00:00,64.77,2.219,95.71,2712.9,26.9
S008797,M017,2025-01-27 00:00:00,64.64,2.395,97.63,2754.9,44.27
S008798,M017,2025-01-27 04:00:00,64.12,2.114,96.46,2725.3,26.21
S008799,M017,2025-01-27 08:00:00,62.13,2.712,98.23,2781.4,27.14
S008800,M017,2025-01-27 12:00:00,64.93,2.229,95.27,2737.6,22.17
S008801,M017,2025-01-27 16:00:00,65.76,2.368,95.71,2770.4,22.89
S008802,M017,2025-01-27 20:00:00,66.62,2.183,96.39,2749.2,35.05
S008803,M017,2025-01-28 00:00:00,63.83,2.349,97.16,2802.4,34.44
S008804,M017,2025-01-28 04:00:00,67.13,2.241,94.2,2760.8,40.11
S008805,M017,2025-01-28 08:00:00,64.25,2.289,93.46,2696.6,42.06
S008806,M017,2025-01-28 12:00:00,64.67,1.979,98.76,2740.2,37.09
S008807,M017,2025-01-28 16:00:00,66.83,2.091,92.34,2733.3,36.72
S008808,M017,2025-01-28 20:00:00,66.16,2.499,93.16,2737.8,42.42
S008809,M017,2025-01-29 00:00:00,66.83,1.972,97.17,2729.7,48.12
S008810,M017,2025-01-29 04:00:00,67.98,1.883,96.7,2749.4,48.49
S008811,M017,2025-01-29 08:00:00,64.75,1.944,93.39,2668.3,46.53
S008812,M017,2025-01-29 12:00:00,65.37,2.259,99.0,2817.6,26.66
S008813,M017,2025-01-29 16:00:00,67.17,2.325,99.59,2744.2,26.67
S008814,M017,2025-01-29 20:00:00,64.57,2.038,97.95,2759.3,40.87
S008815,M017,2025-01-30 00:00:00,66.84,1.915,99.28,2717.2,27.46
S008816,M017,2025-01-30 04:00:00,66.31,2.219,94.58,2697.0,41.63
S008817,M017,2025-01-30 08:00:00,64.66,2.167,95.36,2760.4,43.4
S008818,M017,2025-01-30 12:00:00,67.33,2.263,95.05,2709.6,46.07
S008819,M017,2025-01-30 16:00:00,64.7,2.386,95.12,2734.6,23.92
S008820,M017,2025-01-30 20:00:00,64.45,2.245,95.38,2697.2,26.59
S008821,M017,2025-01-31 00:00:00,66.38,2.26,99.0,2776.9,16.31
S008822,M017,2025-01-31 04:00:00,64.5,2.259,93.9,2783.0,32.05
S008823,M017,2025-01-31 08:00:00,65.59,2.606,95.71,2764.0,24.49
S008824,M017,2025-01-31 12:00:00,66.14,2.089,94.81,2679.0,36.98
S008825,M017,2025-01-31 16:00:00,67.03,2.405,95.74,2793.3,17.67
S008826,M017,2025-01-31 20:00:00,66.17,2.094,95.69,2696.5,14.32
S008827,M017,2025-02-01 00:00:00,64.56,2.184,96.05,2733.0,32.73
S008828,M017,2025-02-01 04:00:00,62.57,2.535,98.65,2726.2,31.2
S008829,M017,2025-02-01 08:00:00,64.41,2.57,96.1,2751.5,42.8
S008830,M017,2025-02-01 12:00:00,67.59,2.256,96.34,2697.1,39.31
S008831,M017,2025-02-01 16:00:00,60.74,2.064,95.65,2757.5,29.0
S008832,M017,2025-02-01 20:00:00,65.6,2.353,97.57,2697.9,10.39
S008833,M017,2025-02-02 00:00:00,64.35,2.616,96.89,2780.9,43.39
S008834,M017,2025-02-02 04:00:00,67.22,2.418,94.83,2770.2,33.09
S008835,M017,2025-02-02 08:00:00,62.74,2.083,98.86,2765.1,11.42
S008836,M017,2025-02-02 12:00:00,65.28,2.249,100.3,2724.1,42.81
S008837,M017,2025-02-02 16:00:00,66.16,2.407,94.05,2747.0,28.94
S008838,M017,2025-02-02 20:00:00,67.28,2.199,96.7,2740.9,20.97
S008839,M017,2025-02-03 00:00:00,65.92,1.972,98.02,2706.3,46.35
S008840,M017,2025-02-03 04:00:00,65.99,2.262,96.91,2744.7,15.14
S008841,M017,2025-02-03 08:00:00,61.16,2.099,95.64,2757.5,18.86
S008842,M017,2025-02-03 12:00:00,64.5,2.213,96.9,2695.0,38.28
S008843,M017,2025-02-03 16:00:00,63.66,1.866,96.76,2789.2,33.59
S008844,M017,2025-02-03 20:00:00,67.29,2.307,96.01,2774.1,26.6
S008845,M017,2025-02-04 00:00:00,64.81,2.521,99.87,2747.2,25.52
S008846,M017,2025-02-04 04:00:00,64.28,2.278,96.26,2712.7,11.83
S008847,M017,2025-02-04 08:00:00,64.2,1.927,96.49,2734.7,15.87
S008848,M017,2025-02-04 12:00:00,64.97,2.683,94.91,2769.9,22.86
S008849,M017,2025-02-04 16:00:00,65.15,2.205,99.84,2738.8,46.23
S008850,M017,2025-02-04 20:00:00,66.0,2.301,95.68,2717.4,43.19
S008851,M017,2025-02-05 00:00:00,67.85,2.708,95.77,2744.6,13.21
S008852,M017,2025-02-05 04:00:00,63.79,2.35,95.06,2743.8,20.78
S008853,M017,2025-02-05 08:00:00,65.59,2.386,96.34,2783.2,24.06
S008854,M017,2025-02-05 12:00:00,67.09,2.457,94.28,2734.4,15.78
S008855,M017,2025-02-05 16:00:00,67.0,1.979,94.42,2741.1,42.65
S008856,M017,2025-02-05 20:00:00,66.21,1.977,97.6,2701.6,15.19
S008857,M017,2025-02-06 00:00:00,66.4,2.662,93.5,2748.6,31.17
S008858,M017,2025-02-06 04:00:00,64.1,2.357,99.05,2712.1,32.41
S008859,M017,2025-02-06 08:00:00,65.32,2.3,92.23,2743.5,21.18
S008860,M017,2025-02-06 12:00:00,63.02,2.737,96.54,2751.0,23.16
S008861,M017,2025-02-06 16:00:00,64.44,2.314,97.15,2722.8,14.93
S008862,M017,2025-02-06 20:00:00,67.61,2.466,97.22,2753.3,22.49
S008863,M017,2025-02-07 00:00:00,64.46,2.332,94.81,2774.5,12.49
S008864,M017,2025-02-07 04:00:00,62.66,2.178,91.78,2765.7,15.44
S008865,M017,2025-02-07 08:00:00,65.27,2.312,95.43,2763.1,27.14
S008866,M017,2025-02-07 12:00:00,65.83,2.09,97.21,2784.9,31.84
S008867,M017,2025-02-07 16:00:00,64.16,2.357,94.89,2712.6,31.3
S008868,M017,2025-02-07 20:00:00,63.87,2.136,97.33,2743.9,16.1
S008869,M017,2025-02-08 00:00:00,66.1,2.151,98.01,2756.4,29.61
S008870,M017,2025-02-08 04:00:00,67.47,2.167,98.09,2728.5,21.44
S008871,M017,2025-02-08 08:00:00,65.18,2.173,97.51,2772.1,49.57
S008872,M017,2025-02-08 12:00:00,64.49,2.107,95.36,2740.9,11.72
S008873,M017,2025-02-08 16:00:00,64.96,2.208,97.47,2769.3,27.87
S008874,M017,2025-02-08 20:00:00,64.48,2.057,93.77,2723.4,49.89
S008875,M017,2025-02-09 00:00:00,62.56,2.212,93.35,2725.6,24.08
S008876,M017,2025-02-09 04:00:00,60.58,1.825,97.1,2736.4,17.67
S008877,M017,2025-02-09 08:00:00,64.08,2.405,94.56,2717.7,19.18
S008878,M017,2025-02-09 12:00:00,67.68,2.266,94.92,2774.4,44.93
S008879,M017,2025-02-09 16:00:00,68.61,2.255,96.81,2789.0,16.77
S008880,M017,2025-02-09 20:00:00,65.5,2.37,95.53,2781.7,13.4
S008881,M017,2025-02-10 00:00:00,65.29,2.317,94.78,2754.5,44.53
S008882,M017,2025-02-10 04:00:00,63.99,2.117,98.14,2774.5,12.9
S008883,M017,2025-02-10 08:00:00,66.18,2.174,96.58,2794.0,25.2
S008884,M017,2025-02-10 12:00:00,65.25,2.475,98.11,2795.5,35.74
S008885,M017,2025-02-10 16:00:00,69.37,2.584,95.6,2769.8,39.46
S008886,M017,2025-02-10 20:00:00,64.66,2.258,96.13,2771.2,37.33
S008887,M017,2025-02-11 00:00:00,66.19,2.417,97.85,2710.1,40.41
S008888,M017,2025-02-11 04:00:00,62.96,2.095,97.63,2780.5,29.92
S008889,M017,2025-02-11 08:00:00,66.63,2.298,97.31,2754.2,32.61
S008890,M017,2025-02-11 12:00:00,65.02,2.43,97.37,2765.4,43.29
S008891,M017,2025-02-11 16:00:00,66.06,2.078,97.32,2797.2,43.41
S008892,M017,2025-02-11 20:00:00,67.48,2.232,96.01,2798.2,43.69
S008893,M017,2025-02-12 00:00:00,65.88,2.676,94.89,2704.0,49.56
S008894,M017,2025-02-12 04:00:00,65.5,2.404,97.62,2735.5,28.83
S008895,M017,2025-02-12 08:00:00,66.5,2.333,95.56,2670.2,14.49
S008896,M017,2025-02-12 12:00:00,66.26,2.198,95.18,2759.0,10.96
S008897,M017,2025-02-12 16:00:00,64.87,2.755,95.03,2789.9,13.93
S008898,M017,2025-02-12 20:00:00,64.7,2.481,96.84,2765.6,25.1
S008899,M017,2025-02-13 00:00:00,65.16,2.649,96.64,2789.1,24.76
S008900,M017,2025-02-13 04:00:00,63.01,2.025,94.53,2743.5,36.47
S008901,M017,2025-02-13 08:00:00,66.21,1.901,98.81,2748.1,44.47
S008902,M017,2025-02-13 12:00:00,64.96,2.193,96.95,2771.6,24.94
S008903,M017,2025-02-13 16:00:00,66.2,2.48,96.76,2800.7,31.22
S008904,M017,2025-02-13 20:00:00,67.9,2.687,95.19,2722.8,24.96
S008905,M017,2025-02-14 00:00:00,64.9,2.519,95.64,2728.2,36.5
S008906,M017,2025-02-14 04:00:00,63.16,2.27,96.75,2795.9,39.24
S008907,M017,2025-02-14 08:00:00,63.82,2.191,94.87,2741.7,11.76
S008908,M017,2025-02-14 12:00:00,66.69,2.189,95.66,2702.9,39.06
S008909,M017,2025-02-14 16:00:00,67.02,2.329,96.21,2767.8,26.32
S008910,M017,2025-02-14 20:00:00,65.69,2.342,95.56,2729.0,22.14
S008911,M017,2025-02-15 00:00:00,61.92,2.371,94.7,2728.4,16.37
S008912,M017,2025-02-15 04:00:00,61.18,2.028,97.66,2760.8,38.02
S008913,M017,2025-02-15 08:00:00,62.4,2.218,98.21,2715.8,43.25
S008914,M017,2025-02-15 12:00:00,63.63,2.364,97.76,2760.9,30.91
S008915,M017,2025-02-15 16:00:00,66.16,2.145,97.58,2757.6,31.18
S008916,M017,2025-02-15 20:00:00,67.87,2.8,101.6,2842.0,40.98
S008917,M017,2025-02-16 00:00:00,64.96,2.14,93.53,2749.3,31.65
S008918,M017,2025-02-16 04:00:00,67.59,2.226,97.4,2741.2,26.55
S008919,M017,2025-02-16 08:00:00,63.19,2.407,96.8,2804.5,23.69
S008920,M017,2025-02-16 12:00:00,63.24,1.989,93.37,2733.9,21.1
S008921,M017,2025-02-16 16:00:00,65.05,2.299,93.55,2782.0,42.43
S008922,M017,2025-02-16 20:00:00,63.48,2.531,98.44,2770.0,15.53
S008923,M017,2025-02-17 00:00:00,67.04,2.355,96.53,2726.0,43.59
S008924,M017,2025-02-17 04:00:00,65.28,2.367,98.49,2696.7,11.09
S008925,M017,2025-02-17 08:00:00,67.66,2.221,96.71,2732.3,33.53
S008926,M017,2025-02-17 12:00:00,65.52,2.026,95.33,2669.8,23.02
S008927,M017,2025-02-17 16:00:00,64.34,2.518,95.14,2698.7,26.18
S008928,M017,2025-02-17 20:00:00,68.04,2.136,98.0,2824.5,43.51
S008929,M017,2025-02-18 00:00:00,65.64,2.226,95.47,2761.5,34.96
S008930,M017,2025-02-18 04:00:00,62.91,2.281,99.31,2773.1,34.2
S008931,M017,2025-02-18 08:00:00,66.29,2.111,98.32,2759.9,49.15
S008932,M017,2025-02-18 12:00:00,65.04,2.169,96.06,2690.1,46.68
S008933,M017,2025-02-18 16:00:00,65.91,2.177,97.14,2783.4,38.6
S008934,M017,2025-02-18 20:00:00,64.79,2.386,95.87,2725.4,30.74
S008935,M017,2025-02-19 00:00:00,67.01,2.187,94.15,2805.8,49.89
S008936,M017,2025-02-19 04:00:00,67.25,2.358,94.02,2709.5,45.68
S008937,M017,2025-02-19 08:00:00,62.53,2.499,96.12,2780.9,26.0
S008938,M017,2025-02-19 12:00:00,62.18,2.355,95.98,2736.6,18.99
S008939,M017,2025-02-19 16:00:00,64.99,2.512,95.76,2802.0,28.95
S008940,M017,2025-02-19 20:00:00,65.88,2.415,97.74,2706.2,37.21
S008941,M017,2025-02-20 00:00:00,64.05,2.258,93.61,2706.0,37.63
S008942,M017,2025-02-20 04:00:00,64.46,2.536,99.16,2786.1,35.93
S008943,M017,2025-02-20 08:00:00,68.2,2.463,91.38,2762.3,28.05
S008944,M017,2025-02-20 12:00:00,66.51,2.268,94.79,2806.5,28.19
S008945,M017,2025-02-20 16:00:00,64.44,2.393,96.48,2735.4,48.42
S008946,M017,2025-02-20 20:00:00,64.53,2.538,97.05,2708.1,45.19
S008947,M017,2025-02-21 00:00:00,65.57,2.644,100.48,2802.3,29.14
S008948,M017,2025-02-21 04:00:00,68.03,2.482,97.14,2704.2,10.54
S008949,M017,2025-02-21 08:00:00,62.0,2.354,95.69,2734.0,19.52
S008950,M017,2025-02-21 12:00:00,67.61,2.255,99.21,2730.9,32.58
S008951,M017,2025-02-21 16:00:00,63.3,2.339,94.36,2809.3,37.6
S008952,M017,2025-02-21 20:00:00,66.38,2.176,99.04,2731.3,10.77
S008953,M017,2025-02-22 00:00:00,63.07,2.186,97.79,2743.1,16.36
S008954,M017,2025-02-22 04:00:00,63.99,2.359,97.6,2711.4,27.85
S008955,M017,2025-02-22 08:00:00,67.54,2.577,97.95,2776.1,18.67
S008956,M017,2025-02-22 12:00:00,66.55,1.972,97.45,2785.0,41.68
S008957,M017,2025-02-22 16:00:00,64.02,2.061,97.73,2771.7,17.79
S008958,M017,2025-02-22 20:00:00,66.23,2.372,97.7,2767.3,25.49
S008959,M017,2025-02-23 00:00:00,64.94,2.604,97.41,2742.8,15.87
S008960,M017,2025-02-23 04:00:00,64.48,2.453,92.0,2753.6,30.13
S008961,M017,2025-02-23 08:00:00,64.39,2.381,95.84,2792.9,47.4
S008962,M017,2025-02-23 12:00:00,64.23,2.3,98.19,2742.3,24.56
S008963,M017,2025-02-23 16:00:00,66.95,2.329,99.43,2739.7,35.52
S008964,M017,2025-02-23 20:00:00,65.7,2.332,99.39,2732.3,38.51
S008965,M017,2025-02-24 00:00:00,62.01,2.078,96.04,2754.6,22.74
S008966,M017,2025-02-24 04:00:00,64.6,2.473,92.16,2778.4,18.85
S008967,M017,2025-02-24 08:00:00,68.23,2.474,95.75,2796.3,21.68
S008968,M017,2025-02-24 12:00:00,66.01,2.483,97.01,2778.0,47.32
S008969,M017,2025-02-24 16:00:00,66.92,2.452,95.2,2710.3,22.09
S008970,M017,2025-02-24 20:00:00,63.93,2.624,95.79,2759.0,41.83
S008971,M017,2025-02-25 00:00:00,65.79,2.52,95.64,2719.0,25.91
S008972,M017,2025-02-25 04:00:00,67.63,2.239,96.11,2777.6,21.32
S008973,M017,2025-02-25 08:00:00,65.3,2.313,94.85,2785.0,19.24
S008974,M017,2025-02-25 12:00:00,64.72,2.312,99.31,2727.9,33.4
S008975,M017,2025-02-25 16:00:00,65.83,2.611,96.3,2697.3,40.92
S008976,M017,2025-02-25 20:00:00,64.13,2.195,97.69,2707.2,33.16
S008977,M017,2025-02-26 00:00:00,64.37,2.163,98.24,2792.5,34.96
S008978,M017,2025-02-26 04:00:00,67.45,2.38,96.84,2758.3,39.8
S008979,M017,2025-02-26 08:00:00,66.99,2.381,96.79,2763.4,17.24
S008980,M017,2025-02-26 12:00:00,66.09,2.53,96.24,2753.2,48.8
S008981,M017,2025-02-26 16:00:00,65.86,2.3,97.38,2755.7,22.95
S008982,M017,2025-02-26 20:00:00,65.93,2.033,94.51,2745.2,29.95
S008983,M017,2025-02-27 00:00:00,64.83,2.291,93.0,2761.0,16.93
S008984,M017,2025-02-27 04:00:00,66.09,2.641,95.55,2756.2,44.86
S008985,M017,2025-02-27 08:00:00,66.44,2.367,97.32,2680.7,26.49
S008986,M017,2025-02-27 12:00:00,64.9,2.418,96.54,2710.5,46.19
S008987,M017,2025-02-27 16:00:00,63.11,2.385,92.66,2763.3,10.94
S008988,M017,2025-02-27 20:00:00,65.42,2.392,95.7,2655.6,18.18
S008989,M017,2025-02-28 00:00:00,63.42,2.213,100.85,2733.7,20.26
S008990,M017,2025-02-28 04:00:00,65.32,2.387,95.37,2731.2,16.8
S008991,M017,2025-02-28 08:00:00,64.57,2.221,98.83,2698.6,13.16
S008992,M017,2025-02-28 12:00:00,63.58,2.354,93.37,2754.7,48.94
S008993,M017,2025-02-28 16:00:00,63.54,2.225,94.51,2754.9,30.72
S008994,M017,2025-02-28 20:00:00,64.46,2.476,94.54,2743.9,35.85
S008995,M017,2025-03-01 00:00:00,64.59,2.141,96.08,2751.8,43.61
S008996,M017,2025-03-01 04:00:00,63.62,2.359,97.48,2715.9,39.17
S008997,M017,2025-03-01 08:00:00,67.01,2.476,101.38,2767.9,37.51
S008998,M017,2025-03-01 12:00:00,64.15,2.187,97.16,2755.0,49.5
S008999,M017,2025-03-01 16:00:00,64.37,2.254,92.23,2669.2,11.46
S009000,M017,2025-03-01 20:00:00,62.7,2.388,97.02,2717.5,21.29
S009001,M017,2025-03-02 00:00:00,64.63,2.296,98.39,2735.2,36.0
S009002,M017,2025-03-02 04:00:00,65.67,2.409,97.84,2757.4,10.78
S009003,M017,2025-03-02 08:00:00,65.85,2.271,97.5,2714.2,41.61
S009004,M017,2025-03-02 12:00:00,66.86,2.487,94.17,2725.6,48.34
S009005,M017,2025-03-02 16:00:00,64.99,2.365,94.1,2678.9,28.46
S009006,M017,2025-03-02 20:00:00,64.72,2.523,97.22,2766.4,48.62
S009007,M017,2025-03-03 00:00:00,63.77,2.635,96.36,2749.0,48.6
S009008,M017,2025-03-03 04:00:00,65.27,2.207,94.07,2741.7,49.55
S009009,M017,2025-03-03 08:00:00,65.89,2.373,98.3,2721.2,33.37
S009010,M017,2025-03-03 12:00:00,63.9,2.014,93.46,2792.8,19.41
S009011,M017,2025-03-03 16:00:00,62.84,2.21,97.26,2767.4,25.06
S009012,M017,2025-03-03 20:00:00,64.87,2.402,97.37,2827.0,14.88
S009013,M017,2025-03-04 00:00:00,63.93,2.261,97.47,2729.0,22.11
S009014,M017,2025-03-04 04:00:00,65.46,2.194,97.19,2785.4,46.62
S009015,M017,2025-03-04 08:00:00,65.34,2.521,94.79,2781.2,35.45
S009016,M017,2025-03-04 12:00:00,66.01,2.252,94.21,2717.6,35.6
S009017,M017,2025-03-04 16:00:00,65.57,2.144,95.97,2700.2,45.68
S009018,M017,2025-03-04 20:00:00,64.77,2.32,95.52,2789.4,49.78
S009019,M017,2025-03-05 00:00:00,64.67,1.912,98.43,2692.3,20.64
S009020,M017,2025-03-05 04:00:00,65.4,2.439,96.83,2757.3,17.43
S009021,M017,2025-03-05 08:00:00,65.02,2.243,96.97,2780.2,13.79
S009022,M017,2025-03-05 12:00:00,63.91,2.411,94.61,2730.1,41.09
S009023,M017,2025-03-05 16:00:00,63.18,2.277,98.47,2780.6,30.11
S009024,M017,2025-03-05 20:00:00,67.15,2.228,97.32,2762.2,29.45
S009025,M017,2025-03-06 00:00:00,66.97,2.271,95.68,2755.7,31.97
S009026,M017,2025-03-06 04:00:00,68.7,2.402,98.55,2773.5,39.9
S009027,M017,2025-03-06 08:00:00,64.78,2.378,97.03,2782.5,45.41
S009028,M017,2025-03-06 12:00:00,65.97,2.324,94.74,2740.5,35.79
S009029,M017,2025-03-06 16:00:00,66.17,2.496,93.21,2693.3,46.27
S009030,M017,2025-03-06 20:00:00,66.12,2.568,95.8,2722.7,29.67
S009031,M017,2025-03-07 00:00:00,65.35,2.094,97.65,2730.4,43.16
S009032,M017,2025-03-07 04:00:00,62.55,2.526,96.76,2732.0,41.38
S009033,M017,2025-03-07 08:00:00,64.96,2.582,96.09,2738.7,37.96
S009034,M017,2025-03-07 12:00:00,65.91,2.103,98.92,2726.0,16.36
S009035,M017,2025-03-07 16:00:00,65.14,2.391,97.31,2748.3,41.04
S009036,M017,2025-03-07 20:00:00,64.79,2.098,97.55,2776.0,18.63
S009037,M017,2025-03-08 00:00:00,65.47,2.559,97.6,2782.9,28.51
S009038,M017,2025-03-08 04:00:00,66.06,2.37,95.54,2744.5,33.73
S009039,M017,2025-03-08 08:00:00,64.68,2.164,92.47,2765.0,21.24
S009040,M017,2025-03-08 12:00:00,62.82,2.123,99.46,2779.8,41.2
S009041,M017,2025-03-08 16:00:00,65.75,2.052,92.85,2723.9,29.31
S009042,M017,2025-03-08 20:00:00,68.43,2.228,100.58,2773.1,49.22
S009043,M017,2025-03-09 00:00:00,64.18,2.468,93.42,2751.3,30.76
S009044,M017,2025-03-09 04:00:00,64.58,2.321,99.17,2727.5,27.98
S009045,M017,2025-03-09 08:00:00,67.94,2.589,96.34,2770.9,26.74
S009046,M017,2025-03-09 12:00:00,65.78,2.475,94.56,2729.7,21.48
S009047,M017,2025-03-09 16:00:00,63.62,2.32,97.08,2704.3,38.18
S009048,M017,2025-03-09 20:00:00,65.11,2.442,96.95,2717.6,49.81
S009049,M017,2025-03-10 00:00:00,65.48,2.362,98.29,2770.1,13.63
S009050,M017,2025-03-10 04:00:00,68.01,2.33,96.1,2715.4,31.73
S009051,M017,2025-03-10 08:00:00,65.24,2.259,97.06,2704.3,29.64
S009052,M017,2025-03-10 12:00:00,65.43,1.972,96.89,2734.4,30.13
S009053,M017,2025-03-10 16:00:00,65.25,2.422,98.23,2746.3,25.22
S009054,M017,2025-03-10 20:00:00,66.74,2.351,93.29,2768.9,32.33
S009055,M017,2025-03-11 00:00:00,65.51,2.28,96.65,2736.1,27.24
S009056,M017,2025-03-11 04:00:00,65.21,2.463,97.53,2774.7,27.88
S009057,M017,2025-03-11 08:00:00,63.9,2.221,97.17,2701.1,49.02
S009058,M017,2025-03-11 12:00:00,64.48,2.327,96.07,2811.8,35.45
S009059,M017,2025-03-11 16:00:00,63.57,2.358,96.72,2769.9,38.03
S009060,M017,2025-03-11 20:00:00,63.68,2.233,97.21,2750.1,33.25
S009061,M017,2025-03-12 00:00:00,65.82,2.046,92.64,2704.7,46.54
S009062,M017,2025-03-12 04:00:00,65.18,2.634,93.52,2731.2,23.74
S009063,M017,2025-03-12 08:00:00,64.15,2.3,96.32,2678.4,34.33
S009064,M017,2025-03-12 12:00:00,63.53,2.111,91.12,2796.1,13.2
S009065,M017,2025-03-12 16:00:00,66.24,2.504,101.51,2750.1,11.96
S009066,M017,2025-03-12 20:00:00,66.08,2.022,96.34,2784.3,36.1
S009067,M017,2025-03-13 00:00:00,64.13,2.011,96.8,2700.6,22.75
S009068,M017,2025-03-13 04:00:00,63.93,1.889,96.79,2777.3,42.26
S009069,M017,2025-03-13 08:00:00,64.4,2.412,97.79,2781.5,30.3
S009070,M017,2025-03-13 12:00:00,65.3,2.121,97.21,2734.1,47.38
S009071,M017,2025-03-13 16:00:00,61.03,2.09,94.99,2745.0,19.48
S009072,M017,2025-03-13 20:00:00,64.82,2.387,100.0,2777.7,45.09
S009073,M017,2025-03-14 00:00:00,65.76,2.248,97.91,2739.4,26.5
S009074,M017,2025-03-14 04:00:00,67.64,2.813,93.49,2691.1,29.07
S009075,M017,2025-03-14 08:00:00,65.32,2.271,93.76,2725.4,22.78
S009076,M017,2025-03-14 12:00:00,67.15,2.412,97.07,2711.5,26.94
S009077,M017,2025-03-14 16:00:00,66.43,2.646,96.43,2790.6,12.26
S009078,M017,2025-03-14 20:00:00,66.16,2.643,95.66,2730.2,19.27
